Tahun,Jk,Propinsi,Kab.kota,AHH
2017,Laki-laki,Papua,Kota Jayapura,68.05
2017,Perempuan,Aceh,Simeulue,66.77
2017,Perempuan,Aceh,Aceh Singkil,68.98
2017,Perempuan,Aceh,Aceh Selatan,65.73
2017,Perempuan,Aceh,Aceh Tenggara,69.54
2017,Perempuan,Aceh,Aceh Timur,70.25
2017,Perempuan,Aceh,Aceh Tengah,70.45
2017,Perempuan,Aceh,Aceh Barat,69.54
2017,Perempuan,Aceh,Aceh Besar,71.43
2017,Perempuan,Aceh,Pidie,68.48
2017,Perempuan,Aceh,Bireuen,72.70
2017,Perempuan,Aceh,Aceh Utara,70.47
2017,Perempuan,Aceh,Aceh Barat Daya,66.36
2017,Perempuan,Aceh,Gayo Lues,66.85
2017,Perempuan,Aceh,Aceh Tamiang,71.08
2017,Perempuan,Aceh,Nagan Raya,70.68
2017,Perempuan,Aceh,Aceh Jaya,68.67
2017,Perempuan,Aceh,Bener Meriah,70.82
2017,Perempuan,Aceh,Pidie Jaya,71.60
2017,Perempuan,Aceh,Kota Banda Aceh,72.86
2017,Perempuan,Aceh,Kota Sabang,72.00
2017,Perempuan,Aceh,Kota Langsa,70.98
2017,Perempuan,Aceh,Kota Lhokseumawe,73.03
2017,Perempuan,Aceh,Kota Subulussalam,65.40
2017,Perempuan,Sumatera Utara,Nias,71.10
2017,Perempuan,Sumatera Utara,Mandailing Natal,63.78
2017,Perempuan,Sumatera Utara,Tapanuli Selatan,66.13
2017,Perempuan,Sumatera Utara,Tapanuli Tengah,68.55
2017,Perempuan,Sumatera Utara,Tapanuli Utara,69.79
2017,Perempuan,Sumatera Utara,Toba Samosir,71.28
2017,Perempuan,Sumatera Utara,Labuhan Batu,71.35
2017,Perempuan,Sumatera Utara,Asahan,69.49
2017,Perempuan,Sumatera Utara,Simalungun,72.44
2017,Perempuan,Sumatera Utara,Dairi,70.06
2017,Perempuan,Sumatera Utara,Karo,72.67
2017,Perempuan,Sumatera Utara,Deli Serdang,73.00
2017,Perempuan,Sumatera Utara,Langkat,69.86
2017,Perempuan,Sumatera Utara,Nias Selatan,69.92
2017,Perempuan,Sumatera Utara,Humbang Hasundutan,70.33
2017,Perempuan,Sumatera Utara,Pakpak Bharat,66.91
2017,Perempuan,Sumatera Utara,Samosir,72.59
2017,Perempuan,Sumatera Utara,Serdang Bedagai,69.71
2017,Perempuan,Sumatera Utara,Batu Bara,67.98
2017,Perempuan,Sumatera Utara,Padang Lawas Utara,68.47
2017,Perempuan,Sumatera Utara,Padang Lawas,68.39
2017,Perempuan,Sumatera Utara,Labuhan Batu Selatan,70.06
2017,Perempuan,Sumatera Utara,Labuhan Batu Utara,70.83
2017,Perempuan,Sumatera Utara,Nias Utara,70.70
2017,Perempuan,Sumatera Utara,Nias Barat,70.21
2017,Perempuan,Sumatera Utara,Kota Sibolga,69.98
2017,Perempuan,Sumatera Utara,Kota Tanjung Balai,64.09
2017,Perempuan,Sumatera Utara,Kota Pematang Siantar,74.48
2017,Perempuan,Sumatera Utara,Kota Tebing Tinggi,72.19
2017,Perempuan,Sumatera Utara,Kota Medan,74.27
2017,Perempuan,Sumatera Utara,Kota Binjai,73.63
2017,Perempuan,Sumatera Utara,Kota Padangsidimpuan,70.34
2017,Perempuan,Sumatera Utara,Kota Gunungsitoli,72.33
2017,Perempuan,Sumatera Barat,Kepulauan Mentawai,66.22
2017,Perempuan,Sumatera Barat,Pesisir Selatan,72.16
2017,Perempuan,Sumatera Barat,Solok,69.57
2017,Perempuan,Sumatera Barat,Sijunjung,67.31
2017,Perempuan,Sumatera Barat,Tanah Datar,71.03
2017,Perempuan,Sumatera Barat,Padang Pariaman,69.88
2017,Perempuan,Sumatera Barat,Agam,73.46
2017,Perempuan,Sumatera Barat,Lima Puluh Kota,71.23
2017,Perempuan,Sumatera Barat,Pasaman,68.44
2017,Perempuan,Sumatera Barat,Solok Selatan,68.83
2017,Perempuan,Sumatera Barat,Dharmasraya,72.35
2017,Perempuan,Sumatera Barat,Pasaman Barat,69.06
2017,Perempuan,Sumatera Barat,Kota Padang,75.15
2017,Perempuan,Sumatera Barat,Kota Solok,74.77
2017,Perempuan,Sumatera Barat,Kota Sawah Lunto,71.31
2017,Perempuan,Sumatera Barat,Kota Padang Panjang,74.38
2017,Perempuan,Sumatera Barat,Kota Bukittinggi,75.51
2017,Perempuan,Sumatera Barat,Kota Payakumbuh,74.98
2017,Perempuan,Sumatera Barat,Kota Pariaman,71.59
2017,Perempuan,Riau,Kuantan Singingi,69.91
2017,Perempuan,Riau,Indragiri Hulu,71.75
2017,Perempuan,Riau,Indragiri Hilir,68.97
2017,Perempuan,Riau,Pelalawan,72.45
2017,Perempuan,Riau,Siak,72.55
2017,Perempuan,Riau,Kampar,72.07
2017,Perempuan,Riau,Rokan Hulu,71.22
2017,Perempuan,Riau,Bengkalis,72.60
2017,Perempuan,Riau,Rokan Hilir,71.58
2017,Perempuan,Riau,Kepulauan Meranti,68.89
2017,Perempuan,Riau,Kota Pekanbaru,73.63
2017,Perempuan,Riau,Kota Dumai,72.28
2017,Perempuan,Jambi,Kerinci,71.44
2017,Perempuan,Jambi,Merangin,72.84
2017,Perempuan,Jambi,Sarolangun,70.75
2017,Perempuan,Jambi,Batang Hari,72.03
2017,Perempuan,Jambi,Muaro Jambi,72.80
2017,Perempuan,Jambi,Tanjung Jabung Timur,67.57
2017,Perempuan,Jambi,Tanjung Jabung Barat,69.67
2017,Perempuan,Jambi,Tebo,71.58
2017,Perempuan,Jambi,Bungo,69.18
2017,Perempuan,Jambi,Kota Jambi,74.25
2017,Perempuan,Jambi,Kota Sungai Penuh,73.60
2017,Perempuan,Sumatera Selatan,Ogan Komering Ulu,69.58
2017,Perempuan,Sumatera Selatan,Ogan Komering Ilir,69.97
2017,Perempuan,Sumatera Selatan,Muara Enim,70.07
2017,Perempuan,Sumatera Selatan,Lahat,67.11
2017,Perempuan,Sumatera Selatan,Musi Rawas,69.25
2017,Perempuan,Sumatera Selatan,Musi Banyuasin,70.07
2017,Perempuan,Sumatera Selatan,Banyu Asin,70.29
2017,Perempuan,Sumatera Selatan,Ogan Komering Ulu Selatan,68.13
2017,Perempuan,Sumatera Selatan,Ogan Komering Ulu Timur,70.36
2017,Perempuan,Sumatera Selatan,Ogan Ilir,66.58
2017,Perempuan,Sumatera Selatan,Empat Lawang,66.17
2017,Perempuan,Sumatera Selatan,Penukal Abab Lematang Ilir,69.62
2017,Perempuan,Sumatera Selatan,Musi Rawas Utara,66.85
2017,Perempuan,Sumatera Selatan,Kota Palembang,72.01
2017,Perempuan,Sumatera Selatan,Kota Prabumulih,71.59
2017,Perempuan,Sumatera Selatan,Kota Pagar Alam,67.74
2017,Perempuan,Sumatera Selatan,Kota Lubuklinggau,70.56
2017,Perempuan,Bengkulu,Bengkulu Selatan,69.15
2017,Perempuan,Bengkulu,Rejang Lebong,69.56
2017,Perempuan,Bengkulu,Bengkulu Utara,69.33
2017,Perempuan,Bengkulu,Kaur,67.80
2017,Perempuan,Bengkulu,Seluma,68.75
2017,Perempuan,Bengkulu,Mukomuko,67.81
2017,Perempuan,Bengkulu,Lebong,64.28
2017,Perempuan,Bengkulu,Kepahiang,69.03
2017,Perempuan,Bengkulu,Bengkulu Tengah,69.56
2017,Perempuan,Bengkulu,Kota Bengkulu,71.43
2017,Perempuan,Lampung,Lampung Barat,68.76
2017,Perempuan,Lampung,Tanggamus,69.72
2017,Perempuan,Lampung,Lampung Selatan,70.58
2017,Perempuan,Lampung,Lampung Timur,72.02
2017,Perempuan,Lampung,Lampung Tengah,71.20
2017,Perempuan,Lampung,Lampung Utara,70.40
2017,Perempuan,Lampung,Way Kanan,70.67
2017,Perempuan,Lampung,Tulangbawang,71.33
2017,Perempuan,Lampung,Pesawaran,70.22
2017,Perempuan,Lampung,Pringsewu,71.06
2017,Perempuan,Lampung,Mesuji,69.40
2017,Perempuan,Lampung,Tulang Bawang Barat,71.26
2017,Perempuan,Lampung,Pesisir Barat,64.37
2017,Perempuan,Lampung,Kota Bandar Lampung,72.75
2017,Perempuan,Lampung,Kota Metro,73.02
2017,Perempuan,Kep. Bangka Belitung,Bangka,72.47
2017,Perempuan,Kep. Bangka Belitung,Belitung,72.35
2017,Perempuan,Kep. Bangka Belitung,Bangka Barat,71.48
2017,Perempuan,Kep. Bangka Belitung,Bangka Tengah,72.40
2017,Perempuan,Kep. Bangka Belitung,Bangka Selatan,69.03
2017,Perempuan,Kep. Bangka Belitung,Belitung Timur,73.25
2017,Perempuan,Kep. Bangka Belitung,Kota Pangkal Pinang,74.50
2017,Perempuan,Kepulauan Riau,Karimun,72.23
2017,Perempuan,Kepulauan Riau,Bintan,72.03
2017,Perempuan,Kepulauan Riau,Natuna,66.19
2017,Perempuan,Kepulauan Riau,Lingga,62.93
2017,Perempuan,Kepulauan Riau,Kepulauan Anambas,68.66
2017,Perempuan,Kepulauan Riau,Kota Batam,75.04
2017,Perempuan,Kepulauan Riau,Kota Tanjung Pinang,73.71
2017,Perempuan,DKI Jakarta,Kep. Seribu,69.96
2017,Perempuan,DKI Jakarta,Kota Jakarta Selatan,75.76
2017,Perempuan,DKI Jakarta,Kota Jakarta Timur,76.05
2017,Perempuan,DKI Jakarta,Kota Jakarta Pusat,75.65
2017,Perempuan,DKI Jakarta,Kota Jakarta Barat,75.25
2017,Perempuan,DKI Jakarta,Kota Jakarta Utara,74.84
2017,Perempuan,Jawa Barat,Bogor,72.61
2017,Perempuan,Jawa Barat,Sukabumi,72.17
2017,Perempuan,Jawa Barat,Cianjur,71.41
2017,Perempuan,Jawa Barat,Bandung,75.01
2017,Perempuan,Jawa Barat,Garut,72.74
2017,Perempuan,Jawa Barat,Tasikmalaya,70.64
2017,Perempuan,Jawa Barat,Ciamis,72.97
2017,Perempuan,Jawa Barat,Kuningan,74.73
2017,Perempuan,Jawa Barat,Cirebon,73.38
2017,Perempuan,Jawa Barat,Majalengka,71.31
2017,Perempuan,Jawa Barat,Sumedang,73.88
2017,Perempuan,Jawa Barat,Indramayu,72.76
2017,Perempuan,Jawa Barat,Subang,73.59
2017,Perempuan,Jawa Barat,Purwakarta,72.33
2017,Perempuan,Jawa Barat,Karawang,73.52
2017,Perempuan,Jawa Barat,Bekasi,75.14
2017,Perempuan,Jawa Barat,Bandung Barat,73.75
2017,Perempuan,Jawa Barat,Pangandaran,72.46
2017,Perempuan,Jawa Barat,Kota Bogor,74.86
2017,Perempuan,Jawa Barat,Kota Sukabumi,73.82
2017,Perempuan,Jawa Barat,Kota Bandung,75.79
2017,Perempuan,Jawa Barat,Kota Cirebon,73.74
2017,Perempuan,Jawa Barat,Kota Bekasi,76.50
2017,Perempuan,Jawa Barat,Kota Depok,76.03
2017,Perempuan,Jawa Barat,Kota Cimahi,75.51
2017,Perempuan,Jawa Barat,Kota Tasikmalaya,73.36
2017,Perempuan,Jawa Barat,Kota Banjar,72.30
2017,Perempuan,Jawa Tengah,Cilacap,75.08
2017,Perempuan,Jawa Tengah,Banyumas,75.17
2017,Perempuan,Jawa Tengah,Purbalingga,74.76
2017,Perempuan,Jawa Tengah,Banjarnegara,75.61
2017,Perempuan,Jawa Tengah,Kebumen,74.83
2017,Perempuan,Jawa Tengah,Purworejo,76.06
2017,Perempuan,Jawa Tengah,Wonosobo,73.19
2017,Perempuan,Jawa Tengah,Magelang,75.22
2017,Perempuan,Jawa Tengah,Boyolali,77.62
2017,Perempuan,Jawa Tengah,Klaten,78.53
2017,Perempuan,Jawa Tengah,Sukoharjo,79.45
2017,Perempuan,Jawa Tengah,Wonogiri,77.86
2017,Perempuan,Jawa Tengah,Karanganyar,79.16
2017,Perempuan,Jawa Tengah,Sragen,77.38
2017,Perempuan,Jawa Tengah,Grobogan,76.25
2017,Perempuan,Jawa Tengah,Blora,75.80
2017,Perempuan,Jawa Tengah,Rembang,76.12
2017,Perempuan,Jawa Tengah,Pati,77.68
2017,Perempuan,Jawa Tengah,Kudus,78.41
2017,Perempuan,Jawa Tengah,Jepara,77.67
2017,Perempuan,Jawa Tengah,Demak,77.16
2017,Perempuan,Jawa Tengah,Semarang,77.46
2017,Perempuan,Jawa Tengah,Temanggung,77.33
2017,Perempuan,Jawa Tengah,Kendal,76.10
2017,Perempuan,Jawa Tengah,Batang,76.41
2017,Perempuan,Jawa Tengah,Pekalongan,75.30
2017,Perempuan,Jawa Tengah,Pemalang,74.83
2017,Perempuan,Jawa Tengah,Tegal,73.04
2017,Perempuan,Jawa Tengah,Brebes,70.53
2017,Perempuan,Jawa Tengah,Kota Magelang,78.55
2017,Perempuan,Jawa Tengah,Kota Surakarta,78.96
2017,Perempuan,Jawa Tengah,Kota Salatiga,78.84
2017,Perempuan,Jawa Tengah,Kota Semarang,79.13
2017,Perempuan,Jawa Tengah,Kota Pekalongan,75.99
2017,Perempuan,Jawa Tengah,Kota Tegal,76.18
2017,Perempuan,DI Yogyakarta,Kulon Progo,77.00
2017,Perempuan,DI Yogyakarta,Bantul,75.39
2017,Perempuan,DI Yogyakarta,Gunung Kidul,75.64
2017,Perempuan,DI Yogyakarta,Sleman,76.53
2017,Perempuan,DI Yogyakarta,Kota Yogyakarta,76.24
2017,Perempuan,Jawa Timur,Pacitan,73.20
2017,Perempuan,Jawa Timur,Ponorogo,74.14
2017,Perempuan,Jawa Timur,Trenggalek,75.00
2017,Perempuan,Jawa Timur,Tulungagung,75.36
2017,Perempuan,Jawa Timur,Blitar,74.84
2017,Perempuan,Jawa Timur,Kediri,74.12
2017,Perempuan,Jawa Timur,Malang,73.99
2017,Perempuan,Jawa Timur,Lumajang,71.41
2017,Perempuan,Jawa Timur,Jember,70.46
2017,Perempuan,Jawa Timur,Banyuwangi,72.10
2017,Perempuan,Jawa Timur,Bondowoso,67.93
2017,Perempuan,Jawa Timur,Situbondo,70.46
2017,Perempuan,Jawa Timur,Probolinggo,68.36
2017,Perempuan,Jawa Timur,Pasuruan,71.81
2017,Perempuan,Jawa Timur,Sidoarjo,75.54
2017,Perempuan,Jawa Timur,Mojokerto,73.97
2017,Perempuan,Jawa Timur,Jombang,73.75
2017,Perempuan,Jawa Timur,Nganjuk,73.00
2017,Perempuan,Jawa Timur,Madiun,72.67
2017,Perempuan,Jawa Timur,Magetan,74.03
2017,Perempuan,Jawa Timur,Ngawi,73.62
2017,Perempuan,Jawa Timur,Bojonegoro,72.73
2017,Perempuan,Jawa Timur,Tuban,72.70
2017,Perempuan,Jawa Timur,Lamongan,73.75
2017,Perempuan,Jawa Timur,Gresik,74.22
2017,Perempuan,Jawa Timur,Bangkalan,71.73
2017,Perempuan,Jawa Timur,Sampang,69.58
2017,Perempuan,Jawa Timur,Pamekasan,68.95
2017,Perempuan,Jawa Timur,Sumenep,72.62
2017,Perempuan,Jawa Timur,Kota Kediri,75.51
2017,Perempuan,Jawa Timur,Kota Blitar,75.02
2017,Perempuan,Jawa Timur,Kota Malang,74.62
2017,Perempuan,Jawa Timur,Kota Probolinggo,71.78
2017,Perempuan,Jawa Timur,Kota Pasuruan,72.92
2017,Perempuan,Jawa Timur,Kota Mojokerto,74.71
2017,Perempuan,Jawa Timur,Kota Madiun,74.34
2017,Perempuan,Jawa Timur,Kota Surabaya,75.70
2017,Perempuan,Jawa Timur,Kota Batu,74.11
2017,Perempuan,Banten,Pandeglang,65.88
2017,Perempuan,Banten,Lebak,68.48
2017,Perempuan,Banten,Tangerang,71.39
2017,Perempuan,Banten,Serang,65.87
2017,Perempuan,Banten,Kota Tangerang,73.27
2017,Perempuan,Banten,Kota Cilegon,68.21
2017,Perempuan,Banten,Kota Serang,69.30
2017,Perempuan,Banten,Kota Tangerang Selatan,74.09
2017,Perempuan,Bali,Jembrana,73.58
2017,Perempuan,Bali,Tabanan,74.88
2017,Perempuan,Bali,Badung,76.47
2017,Perempuan,Bali,Gianyar,74.90
2017,Perempuan,Bali,Klungkung,72.35
2017,Perempuan,Bali,Bangli,71.75
2017,Perempuan,Bali,Karangasem,71.76
2017,Perempuan,Bali,Buleleng,73.03
2017,Perempuan,Bali,Kota Denpasar,75.98
2017,Perempuan,Nusa Tenggara Barat,Lombok Barat,67.66
2017,Perempuan,Nusa Tenggara Barat,Lombok Tengah,67.15
2017,Perempuan,Nusa Tenggara Barat,Lombok Timur,66.88
2017,Perempuan,Nusa Tenggara Barat,Sumbawa,68.47
2017,Perempuan,Nusa Tenggara Barat,Dompu,67.77
2017,Perempuan,Nusa Tenggara Barat,Bima,67.27
2017,Perempuan,Nusa Tenggara Barat,Sumbawa Barat,68.88
2017,Perempuan,Nusa Tenggara Barat,Lombok Utara,68.06
2017,Perempuan,Nusa Tenggara Barat,Kota Mataram,72.88
2017,Perempuan,Nusa Tenggara Barat,Kota Bima,71.49
2017,Perempuan,Nusa Tenggara Timur,Sumba Barat,68.08
2017,Perempuan,Nusa Tenggara Timur,Sumba Timur,65.97
2017,Perempuan,Nusa Tenggara Timur,Kupang,65.33
2017,Perempuan,Nusa Tenggara Timur,Timor Tengah Selatan,67.52
2017,Perempuan,Nusa Tenggara Timur,Timor Tengah Utara,68.07
2017,Perempuan,Nusa Tenggara Timur,Belu,65.26
2017,Perempuan,Nusa Tenggara Timur,Alor,62.25
2017,Perempuan,Nusa Tenggara Timur,Lembata,68.08
2017,Perempuan,Nusa Tenggara Timur,Flores Timur,66.30
2017,Perempuan,Nusa Tenggara Timur,Sikka,68.19
2017,Perempuan,Nusa Tenggara Timur,Ende,66.34
2017,Perempuan,Nusa Tenggara Timur,Ngada,69.27
2017,Perempuan,Nusa Tenggara Timur,Manggarai,67.72
2017,Perempuan,Nusa Tenggara Timur,Rote Ndao,65.25
2017,Perempuan,Nusa Tenggara Timur,Manggarai Barat,68.08
2017,Perempuan,Nusa Tenggara Timur,Sumba Tengah,69.69
2017,Perempuan,Nusa Tenggara Timur,Sumba Barat Daya,69.68
2017,Perempuan,Nusa Tenggara Timur,Nagekeo,68.25
2017,Perempuan,Nusa Tenggara Timur,Manggarai Timur,69.31
2017,Perempuan,Nusa Tenggara Timur,Sabu Raijua,60.74
2017,Perempuan,Nusa Tenggara Timur,Malaka,66.09
2017,Perempuan,Nusa Tenggara Timur,Kota Kupang,70.51
2017,Perempuan,Kalimantan Barat,Sambas,70.10
2017,Perempuan,Kalimantan Barat,Bengkayang,74.95
2017,Perempuan,Kalimantan Barat,Landak,73.99
2017,Perempuan,Kalimantan Barat,Mempawah,72.23
2017,Perempuan,Kalimantan Barat,Sanggau,72.65
2017,Perempuan,Kalimantan Barat,Ketapang,72.43
2017,Perempuan,Kalimantan Barat,Sintang,73.00
2017,Perempuan,Kalimantan Barat,Kapuas Hulu,73.86
2017,Perempuan,Kalimantan Barat,Sekadau,72.88
2017,Perempuan,Kalimantan Barat,Melawi,74.30
2017,Perempuan,Kalimantan Barat,Kayong Utara,69.37
2017,Perempuan,Kalimantan Barat,Kubu Raya,71.71
2017,Perempuan,Kalimantan Barat,Kota Pontianak,74.03
2017,Perempuan,Kalimantan Barat,Kota Singkawang,73.02
2017,Perempuan,Kalimantan Tengah,Kotawaringin Barat,72.25
2017,Perempuan,Kalimantan Tengah,Kotawaringin Timur,71.61
2017,Perempuan,Kalimantan Tengah,Kapuas,70.51
2017,Perempuan,Kalimantan Tengah,Barito Selatan,68.68
2017,Perempuan,Kalimantan Tengah,Barito Utara,73.15
2017,Perempuan,Kalimantan Tengah,Sukamara,73.30
2017,Perempuan,Kalimantan Tengah,Lamandau,71.20
2017,Perempuan,Kalimantan Tengah,Seruyan,71.06
2017,Perempuan,Kalimantan Tengah,Katingan,67.40
2017,Perempuan,Kalimantan Tengah,Pulang Pisau,69.78
2017,Perempuan,Kalimantan Tengah,Gunung Mas,72.06
2017,Perempuan,Kalimantan Tengah,Barito Timur,69.89
2017,Perempuan,Kalimantan Tengah,Murung Raya,71.31
2017,Perempuan,Kalimantan Tengah,Kota Palangka Raya,74.97
2017,Perempuan,Kalimantan Selatan,Tanah Laut,70.81
2017,Perempuan,Kalimantan Selatan,Kota Baru,70.64
2017,Perempuan,Kalimantan Selatan,Banjar,68.27
2017,Perempuan,Kalimantan Selatan,Barito Kuala,67.20
2017,Perempuan,Kalimantan Selatan,Tapin,71.68
2017,Perempuan,Kalimantan Selatan,Hulu Sungai Selatan,67.26
2017,Perempuan,Kalimantan Selatan,Hulu Sungai Tengah,67.17
2017,Perempuan,Kalimantan Selatan,Hulu Sungai Utara,64.77
2017,Perempuan,Kalimantan Selatan,Tabalong,71.87
2017,Perempuan,Kalimantan Selatan,Tanah Bumbu,71.36
2017,Perempuan,Kalimantan Selatan,Balangan,69.10
2017,Perempuan,Kalimantan Selatan,Kota Banjarmasin,72.45
2017,Perempuan,Kalimantan Selatan,Kota Banjar Baru,73.38
2017,Perempuan,Kalimantan Timur,Paser,73.92
2017,Perempuan,Kalimantan Timur,Kutai Barat,74.23
2017,Perempuan,Kalimantan Timur,Kutai Kartanegara,73.56
2017,Perempuan,Kalimantan Timur,Kutai Timur,74.37
2017,Perempuan,Kalimantan Timur,Berau,73.32
2017,Perempuan,Kalimantan Timur,Penajam Paser Utara,73.08
2017,Perempuan,Kalimantan Timur,Mahakam Ulu,73.14
2017,Perempuan,Kalimantan Timur,Kota Balikpapan,75.88
2017,Perempuan,Kalimantan Timur,Kota Samarinda,75.68
2017,Perempuan,Kalimantan Timur,Kota Bontang,75.66
2017,Perempuan,Kalimantan Utara,Malinau,71.61
2017,Perempuan,Kalimantan Utara,Bulungan,73.53
2017,Perempuan,Kalimantan Utara,Tana Tidung,71.41
2017,Perempuan,Kalimantan Utara,Nunukan,72.12
2017,Perempuan,Kalimantan Utara,Kota Tarakan,74.35
2017,Perempuan,Sulawesi Utara,Bolaang Mongondow,70.54
2017,Perempuan,Sulawesi Utara,Minahasa,72.37
2017,Perempuan,Sulawesi Utara,Kepulauan Sangihe,71.27
2017,Perempuan,Sulawesi Utara,Kepulauan Talaud,71.40
2017,Perempuan,Sulawesi Utara,Minahasa Selatan,71.16
2017,Perempuan,Sulawesi Utara,Minahasa Utara,72.76
2017,Perempuan,Sulawesi Utara,Bolaang Mongondow Utara,68.88
2017,Perempuan,Sulawesi Utara,Siau Tagulandang Biaro,71.76
2017,Perempuan,Sulawesi Utara,Minahasa Tenggara,71.50
2017,Perempuan,Sulawesi Utara,Bolaang Mongondow Selatan,65.88
2017,Perempuan,Sulawesi Utara,Bolaang Mongondow Timur,69.23
2017,Perempuan,Sulawesi Utara,Kota Manado,73.23
2017,Perempuan,Sulawesi Utara,Kota Bitung,72.45
2017,Perempuan,Sulawesi Utara,Kota Tomohon,73.08
2017,Perempuan,Sulawesi Utara,Kota Kotamobagu,71.58
2017,Perempuan,Sulawesi Tengah,Banggai Kepulauan,66.39
2017,Perempuan,Sulawesi Tengah,Banggai,71.93
2017,Perempuan,Sulawesi Tengah,Morowali,70.00
2017,Perempuan,Sulawesi Tengah,Poso,72.07
2017,Perempuan,Sulawesi Tengah,Donggala,67.77
2017,Perempuan,Sulawesi Tengah,Toli-Toli,65.97
2017,Perempuan,Sulawesi Tengah,Buol,68.90
2017,Perempuan,Sulawesi Tengah,Parigi Moutong,65.03
2017,Perempuan,Sulawesi Tengah,Tojo Una-Una,65.92
2017,Perempuan,Sulawesi Tengah,Sigi,70.64
2017,Perempuan,Sulawesi Tengah,Banggai Laut,65.46
2017,Perempuan,Sulawesi Tengah,Morowali Utara,70.26
2017,Perempuan,Sulawesi Tengah,Kota Palu,71.84
2017,Perempuan,Sulawesi Selatan,Kepulauan Selayar,69.74
2017,Perempuan,Sulawesi Selatan,Bulukumba,68.86
2017,Perempuan,Sulawesi Selatan,Bantaeng,71.81
2017,Perempuan,Sulawesi Selatan,Jeneponto,67.52
2017,Perempuan,Sulawesi Selatan,Takalar,68.27
2017,Perempuan,Sulawesi Selatan,Gowa,71.86
2017,Perempuan,Sulawesi Selatan,Sinjai,68.50
2017,Perempuan,Sulawesi Selatan,Maros,70.52
2017,Perempuan,Sulawesi Selatan,Pangkajene dan Kepulauan,67.74
2017,Perempuan,Sulawesi Selatan,Barru,70.22
2017,Perempuan,Sulawesi Selatan,Bone,68.11
2017,Perempuan,Sulawesi Selatan,Soppeng,70.64
2017,Perempuan,Sulawesi Selatan,Wajo,68.42
2017,Perempuan,Sulawesi Selatan,Sidenreng Rappang,70.74
2017,Perempuan,Sulawesi Selatan,Pinrang,70.60
2017,Perempuan,Sulawesi Selatan,Enrekang,72.29
2017,Perempuan,Sulawesi Selatan,Luwu,71.52
2017,Perempuan,Sulawesi Selatan,Tana Toraja,74.42
2017,Perempuan,Sulawesi Selatan,Luwu Utara,69.53
2017,Perempuan,Sulawesi Selatan,Luwu Timur,71.70
2017,Perempuan,Sulawesi Selatan,Toraja Utara,74.79
2017,Perempuan,Sulawesi Selatan,Kota Makasar,73.39
2017,Perempuan,Sulawesi Selatan,Kota Parepare,72.60
2017,Perempuan,Sulawesi Selatan,Kota Palopo,72.21
2017,Perempuan,Sulawesi Tenggara,Buton,69.21
2017,Perempuan,Sulawesi Tenggara,Muna,71.68
2017,Perempuan,Sulawesi Tenggara,Konawe,71.43
2017,Perempuan,Sulawesi Tenggara,Kolaka,71.96
2017,Perempuan,Sulawesi Tenggara,Konawe Selatan,71.89
2017,Perempuan,Sulawesi Tenggara,Bombana,69.74
2017,Perempuan,Sulawesi Tenggara,Wakatobi,71.51
2017,Perempuan,Sulawesi Tenggara,Kolaka Utara,71.65
2017,Perempuan,Sulawesi Tenggara,Buton Utara,72.29
2017,Perempuan,Sulawesi Tenggara,Konawe Utara,70.61
2017,Perempuan,Sulawesi Tenggara,Kolaka Timur,73.54
2017,Perempuan,Sulawesi Tenggara,Konawe Kepulauan,69.80
2017,Perempuan,Sulawesi Tenggara,Muna Barat,71.68
2017,Perempuan,Sulawesi Tenggara,Buton Tengah,69.07
2017,Perempuan,Sulawesi Tenggara,Buton Selatan,69.07
2017,Perempuan,Sulawesi Tenggara,Kota Kendari,74.92
2017,Perempuan,Sulawesi Tenggara,Kota Baubau,72.41
2017,Perempuan,Gorontalo,Boalemo,69.78
2017,Perempuan,Gorontalo,Gorontalo,69.20
2017,Perempuan,Gorontalo,Pohuwato,64.69
2017,Perempuan,Gorontalo,Bone Bolango,69.63
2017,Perempuan,Gorontalo,Gorontalo Utara,66.99
2017,Perempuan,Gorontalo,Kota Gorontalo,73.66
2017,Perempuan,Sulawesi Barat,Majene,62.57
2017,Perempuan,Sulawesi Barat,Polewali Mandar,63.56
2017,Perempuan,Sulawesi Barat,Mamasa,72.39
2017,Perempuan,Sulawesi Barat,Mamuju,68.54
2017,Perempuan,Sulawesi Barat,Mamuju Utara,67.20
2017,Perempuan,Sulawesi Barat,Mamuju Tengah,69.43
2017,Perempuan,Maluku,Maluku Tenggara Barat,64.89
2017,Perempuan,Maluku,Maluku Tenggara,66.47
2017,Perempuan,Maluku,Maluku Tengah,67.95
2017,Perempuan,Maluku,Buru,67.92
2017,Perempuan,Maluku,Kepulauan Aru,64.16
2017,Perempuan,Maluku,Seram Bagian Barat,62.74
2017,Perempuan,Maluku,Seram Bagian Timur,60.29
2017,Perempuan,Maluku,Maluku Barat Daya,63.42
2017,Perempuan,Maluku,Buru Selatan,67.61
2017,Perempuan,Maluku,Kota Ambon,71.83
2017,Perempuan,Maluku,Kota Tual,66.47
2017,Perempuan,Maluku Utara,Halmahera Barat,67.42
2017,Perempuan,Maluku Utara,Halmahera Tengah,64.63
2017,Perempuan,Maluku Utara,Kepulauan Sula,64.42
2017,Perempuan,Maluku Utara,Halmahera Selatan,67.06
2017,Perempuan,Maluku Utara,Halmahera Utara,70.86
2017,Perempuan,Maluku Utara,Halmahera Timur,69.77
2017,Perempuan,Maluku Utara,Pulau Morotai,68.17
